Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,UPI_Remitter_Bank,Bank_CAELS_Score,Bank_Risk_Tier
7185.729242,41,2,Professional,Tier_2,1437.145848,0.0,175.4251114,966.6031758,447.1242819,290.5949369,221.8641869,407.4862999,266.9110334,437.292911,202.4026969,IndusInd Bank Ltd.,0.144,High Risk
18239.13458,36,3,Professional,Tier_2,3647.826916,1285.53246,645.0211285,2165.713159,1452.837862,699.842415,418.5243299,1409.001013,843.2383155,1577.858227,319.5372943,Axis Bank Ltd.,0.131,High Risk
47817.29759,22,0,Retired,Tier_1,14345.18928,0.0,1882.821742,5615.261571,2544.013888,1277.982833,2140.452077,3236.611969,2059.005546,0.0,598.4786379,Bank of India,0.815,Low Risk
44642.94348,46,1,Retired,Tier_2,8928.588696,6141.978024,1132.929301,5428.692309,2542.705079,1277.604936,1941.489468,3288.343542,1521.927616,4371.909744,831.9906068,Indian Bank,0.698,Medium Risk
70598.89873,56,1,Professional,Tier_2,14119.77975,9992.148708,2850.428059,7907.469589,5084.666363,2536.276441,1463.476211,5522.628159,2295.129961,6406.387801,1983.285178,Canara Bank,0.805,Low Risk
11489.56646,19,4,Retired,Tier_1,3446.869937,2051.213623,410.2519692,1685.074536,611.9126758,382.7394343,483.5750465,527.7011257,348.0676303,588.8174239,255.6821149,ICICI Bank Ltd.,0.117,High Risk
4703.384196,34,4,Professional,Tier_3,705.5076294,0.0,188.6407175,559.4381898,354.6979618,144.6085315,122.9043114,192.8100586,179.3937516,392.5455586,73.68979342,Bank of India,0.815,Low Risk
59597.20863,62,0,Professional,Tier_3,8939.581294,3487.731649,2134.584384,6745.779069,3024.053399,1944.215755,2678.059754,4512.107563,1880.464427,0.0,1399.141928,Indian Bank,0.698,Medium Risk
15465.94273,28,1,Self_Employed,Tier_3,2319.89141,1487.213892,507.8556331,2001.734144,1006.541594,587.9854952,321.3701856,1170.129511,754.2038966,1393.534726,344.9781415,Axis Bank Ltd.,0.131,High Risk
5967.971516,54,4,Professional,Tier_2,1193.594303,0.0,175.6434254,645.6786393,365.850445,120.0771969,173.7534491,241.9723714,221.0658523,557.3195032,113.0709961,State Bank of India,0.521,Medium Risk
33691.59428,30,1,Student,Tier_3,5053.739142,0.0,841.7116005,4598.919014,1814.69058,1404.874906,781.3856504,2644.107136,1047.942554,1737.623259,402.1795388,HDFC Bank Ltd.,0.013,High Risk
56584.66048,46,3,Retired,Tier_2,11316.9321,0.0,1277.974982,6808.451754,3922.294846,1576.884928,2285.838087,3740.841356,1956.355094,4792.040421,1618.954433,UCO Bank,0.96,Low Risk
27209.10544,49,4,Student,Tier_2,5441.821087,0.0,1243.303375,3431.814585,2147.866323,1299.20974,1108.880459,1245.176907,1132.333248,2227.142205,496.607904,Indian Overseas Bank,0.904,Low Risk
20799.28628,62,2,Student,Tier_3,3119.892942,0.0,755.0570972,2946.336184,1407.565196,984.7935012,885.3170142,1245.398488,716.3650923,1718.397026,477.3485456,IDFC FIRST Bank,0.221,High Risk
26409.07222,57,4,Self_Employed,Tier_1,7922.721667,0.0,1310.657437,2831.699353,1478.471154,585.4792992,955.5249809,1762.899454,844.8400176,1454.026761,637.6209899,Bank of Baroda,0.575,Medium Risk
22303.22243,60,3,Student,Tier_1,6690.96673,0.0,1010.694134,2885.235938,1180.796605,734.7058667,767.4089143,1400.537112,998.9664921,1311.289824,242.4733365,Kotak Mahindra Bank,0.0,High Risk
10203.79482,25,0,Retired,Tier_1,3061.138445,0.0,239.8385559,1037.71974,755.1524915,340.4487161,501.8066072,460.7619584,439.6025552,0.0,289.2352294,Yes Bank Ltd.,0.155,High Risk
16936.19148,27,1,Professional,Tier_2,3387.238297,3301.032106,781.3717393,2031.168761,1277.429018,594.3326927,616.0018629,743.6276003,782.8047664,1001.404935,246.5326466,Bank of Maharashtra,0.812,Low Risk
45523.16447,42,0,Retired,Tier_2,9104.632894,0.0,1970.500376,6495.477539,3110.06247,1018.828632,2067.186611,3385.201733,1968.935474,0.0,1143.348352,ICICI Bank Ltd.,0.117,High Risk
38804.65504,28,4,Self_Employed,Tier_2,7760.931009,0.0,1925.880153,5287.242128,1949.455213,1382.632532,1170.015298,2940.142675,1709.031419,3405.52,662.0196127,ICICI Bank Ltd.,0.117,High Risk
34317.1499,45,2,Self_Employed,Tier_2,6863.429981,0.0,1601.230318,4779.198235,1816.518311,1223.347031,1253.014233,2384.210391,1212.058213,2057.326398,911.1535776,Bank of Maharashtra,0.812,Low Risk
13532.28885,50,0,Professional,Tier_3,2029.843327,0.0,415.7177213,1637.394702,957.3072176,598.3696743,317.1956795,706.7743837,577.6981167,0.0,213.7123214,Indian Bank,0.698,Medium Risk
25945.41354,56,2,Student,Tier_3,3891.812032,0.0,1018.539119,3213.425978,1528.660508,1178.287435,917.9300146,1091.989782,787.7633339,1547.874818,480.0313758,Indian Overseas Bank,0.904,Low Risk
5256.920213,43,4,Professional,Tier_1,1577.076064,0.0,205.6494826,746.5457216,306.5568434,120.1433973,258.2627754,343.8850945,182.8247743,352.1570224,147.0550101,Canara Bank,0.805,Low Risk
34604.32633,25,2,Student,Tier_2,6920.865267,4683.060921,1669.229185,4336.244529,2120.454366,1234.50521,1017.763073,1609.328739,1495.713608,2077.936542,909.9365412,Bank of Baroda,0.575,Medium Risk
94092.98994,55,2,Student,Tier_3,14113.94849,0.0,2370.211422,12200.13436,6963.240566,2544.281948,1893.414386,6320.24464,4059.787598,7334.44557,1503.020204,Karnataka Bank,0.536,Medium Risk
9224.764637,43,3,Student,Tier_2,1844.952927,0.0,306.5996633,1311.076831,679.5069501,276.913662,425.8674574,501.2282014,309.8074086,644.8900355,134.2465015,Indian Bank,0.698,Medium Risk
18773.66787,49,0,Student,Tier_2,3754.733575,2115.077028,702.7928284,2642.870819,1086.201858,738.9659596,636.2099741,1441.271194,600.7410888,0.0,295.3235808,Bank of India,0.815,Low Risk
39035.94173,63,4,Student,Tier_3,5855.39126,0.0,787.7706121,4379.295735,2837.979665,933.8017958,858.9570339,1703.010596,1461.610333,2114.712968,752.5745594,IndusInd Bank Ltd.,0.144,High Risk
81734.11584,45,3,Professional,Tier_2,16346.82317,0.0,1993.287092,10574.54489,4753.736964,3813.045421,3237.641097,5967.632096,3024.790568,5021.506394,1863.304871,Canara Bank,0.805,Low Risk
20960.03834,24,2,Self_Employed,Tier_2,4192.007668,0.0,826.2259929,2311.607374,1158.520485,1003.960109,912.2077262,1253.373615,985.663674,1545.053497,278.5006601,HDFC Bank Ltd.,0.013,High Risk
17242.8423,52,3,Self_Employed,Tier_2,3448.56846,0.0,589.1608234,1759.075315,1333.003815,473.1496064,612.8919044,1108.272174,625.6174241,1497.141817,272.7850904,ICICI Bank Ltd.,0.117,High Risk
6209.366437,19,3,Self_Employed,Tier_3,931.4049656,0.0,172.3398559,653.1760704,390.4542266,174.088335,147.7805881,377.2483281,189.5975939,442.8266743,175.0011836,Canara Bank,0.805,Low Risk
32588.12262,39,2,Professional,Tier_1,9776.436785,0.0,836.8442003,4022.772167,2241.781822,819.089747,1575.378678,1410.292523,1515.609368,1925.248551,963.5558053,Canara Bank,0.805,Low Risk
153677.8017,39,4,Retired,Tier_2,30735.56033,14987.3001,6555.74236,22196.63272,8386.896014,4946.03034,4326.579219,11274.30431,6681.781584,9017.094893,3778.675538,ICICI Bank Ltd.,0.117,High Risk
37452.90029,20,1,Professional,Tier_3,5617.935043,0.0,1307.575804,4639.283807,1990.590946,848.3122712,1526.828476,1509.741459,1517.487367,2260.743111,502.8158505,IndusInd Bank Ltd.,0.144,High Risk
29470.0413,63,3,Self_Employed,Tier_2,5894.008261,2133.128057,844.4427999,3132.965762,2133.206824,681.3740638,1252.895237,1660.925327,919.9364542,2784.881549,664.4010215,IndusInd Bank Ltd.,0.144,High Risk
38817.19157,62,0,Retired,Tier_2,7763.438315,3030.46275,1174.66027,4158.330949,2818.686761,1060.918209,1314.690167,2297.78375,1446.866718,0.0,389.9255003,Indian Bank,0.698,Medium Risk
29734.96953,25,2,Student,Tier_2,5946.993906,0.0,1274.921554,3896.245991,2077.664578,846.7237652,1343.217898,1756.518291,1257.674128,2536.825535,659.1648047,Karnataka Bank,0.536,Medium Risk
15654.93001,21,1,Self_Employed,Tier_2,3130.986002,2612.727662,489.0300238,2237.663673,992.7091545,765.7176015,551.6097773,642.259872,759.3118412,1091.864046,461.0253634,ICICI Bank Ltd.,0.117,High Risk
57963.95282,32,3,Self_Employed,Tier_2,11592.79056,5021.946725,1842.479705,6724.333079,4396.573579,1206.725911,1545.906038,4526.253839,2401.494789,5318.530238,1592.133427,Indian Bank,0.698,Medium Risk
35938.40857,61,2,Student,Tier_2,7187.681714,0.0,1275.009382,4582.106917,1861.567312,1487.857614,1476.808701,1921.254612,1642.134651,2297.324256,804.1216846,IDBI Bank Ltd.,0.833,Low Risk
30425.71026,63,2,Retired,Tier_2,6085.142052,2524.686633,663.3146914,4400.076999,2251.082461,1520.766794,1075.754552,2083.040788,1141.549308,2187.040602,384.8247518,IndusInd Bank Ltd.,0.144,High Risk
13748.15399,56,3,Student,Tier_2,2749.630798,1345.531801,572.174854,1465.887365,802.0172111,514.2598991,578.1753506,952.26469,640.7351045,968.1668283,159.7973361,Kotak Mahindra Bank,0.0,High Risk
85115.03779,29,0,Student,Tier_1,25534.51134,13911.94997,1932.292577,9177.55676,6567.575507,2925.38803,2963.278635,6427.923221,3365.21722,0.0,1248.914084,HDFC Bank Ltd.,0.013,High Risk
51057.86401,46,2,Professional,Tier_2,10211.5728,5772.119666,2378.735084,6068.69684,2863.112452,2424.92649,2370.929297,2646.601674,1707.755041,4396.915197,1216.194988,Central Bank of India,1.0,Low Risk
19275.99832,26,2,Student,Tier_2,3855.199665,0.0,698.7518256,2364.626524,1034.183537,684.0195319,960.8106789,1430.108511,603.9380049,1724.933992,254.3804309,Yes Bank Ltd.,0.155,High Risk
66863.76991,59,3,Self_Employed,Tier_2,13372.75398,0.0,3225.929917,7453.608049,3953.199928,1762.464861,2638.547453,5002.600613,2345.437261,5948.203811,1842.278016,Central Bank of India,1.0,Low Risk
20148.71896,57,1,Self_Employed,Tier_3,3022.307843,0.0,646.2301465,2568.566638,1201.784988,695.8529078,883.3187423,951.8714325,630.4961782,1959.715268,340.1771168,Axis Bank Ltd.,0.131,High Risk
16048.1662,37,2,Self_Employed,Tier_1,4814.44986,870.8625238,794.41443,2325.448161,1118.752895,463.5265443,344.5943856,769.5803882,515.8537626,1532.144711,388.55434,Kotak Mahindra Bank,0.0,High Risk
16337.03943,51,2,Retired,Tier_2,3267.407886,0.0,625.609698,2356.274209,892.7195952,760.1524386,405.6373708,1303.826078,668.5407362,1148.586281,483.4811316,Indian Bank,0.698,Medium Risk
7274.26327,43,3,Self_Employed,Tier_1,2182.278981,0.0,172.4173402,749.939038,429.8317386,232.462706,165.662217,431.3296573,354.3932583,380.1769431,182.2114084,Union Bank of India,0.8,Low Risk
43747.36078,38,2,Student,Tier_2,8749.472156,0.0,1613.469234,5694.86919,2982.032803,882.3069407,1637.791503,3454.532446,1948.233796,3757.481954,570.3609851,Indian Overseas Bank,0.904,Low Risk
6932.92276,40,3,Professional,Tier_2,1386.584552,880.1805311,149.5428232,767.8396095,406.0141563,324.4892808,191.688403,413.8555736,287.1493079,476.1932437,142.8403791,HDFC Bank Ltd.,0.013,High Risk
11228.35546,35,0,Self_Employed,Tier_2,2245.671093,1029.799727,372.8083879,1495.660594,695.0851426,234.3211339,356.7167449,533.7152758,561.0492221,0.0,183.380317,Bank of Baroda,0.575,Medium Risk
5701.486751,41,3,Retired,Tier_1,1710.446025,0.0,229.1629615,732.2237695,307.5946787,217.2659412,191.0542226,376.1725185,246.7459445,362.8856113,88.5500643,Axis Bank Ltd.,0.131,High Risk
28003.83955,59,1,Student,Tier_3,4200.575932,3324.769405,673.3281462,3113.644245,1493.757766,586.7643061,992.1390185,1692.883393,1048.428358,2118.840038,424.4285046,Indian Bank,0.698,Medium Risk
26600.79263,46,2,Student,Tier_2,5320.158526,0.0,663.0715524,3911.639842,1921.411121,1171.940961,1242.042517,1093.679607,936.4681926,2483.759999,382.1332501,Bank of Baroda,0.575,Medium Risk
23100.18003,55,0,Retired,Tier_2,4620.036007,4215.748202,990.2741292,2856.740711,1201.104593,841.457457,699.5881839,1643.178949,1060.562274,0.0,618.6747974,Bank of India,0.815,Low Risk
13028.44737,55,2,Professional,Tier_2,2605.689474,1036.100212,366.9552362,1558.182944,1028.83362,326.1887631,345.3782063,995.5119222,442.8279401,1090.010941,353.6020393,Central Bank of India,1.0,Low Risk
11744.79753,30,2,Retired,Tier_2,2348.959505,1183.68316,535.8841287,1639.319045,837.3491773,396.9563053,281.253308,933.8063851,577.7218398,1129.407409,319.1965948,Kotak Mahindra Bank,0.0,High Risk
43497.05665,49,3,Professional,Tier_3,6524.558497,8342.10019,1671.497148,4996.990964,3198.889819,2000.270167,1205.421477,2904.203709,2076.296835,3482.113511,464.3964532,Federal Bank Ltd.,0.276,High Risk
19312.56338,36,2,Retired,Tier_2,3862.512675,3205.761989,703.0150595,2502.746734,1246.717161,670.0179625,768.464601,1093.959142,679.4460651,1014.587601,453.5457491,Kotak Mahindra Bank,0.0,High Risk
38639.84658,34,0,Student,Tier_2,7727.969316,0.0,1230.667771,4259.161547,2186.9842,1217.840278,1788.164518,2409.425826,1537.25782,0.0,905.6196601,HDFC Bank Ltd.,0.013,High Risk
14775.91415,19,4,Self_Employed,Tier_3,2216.387122,0.0,720.5774956,1522.840931,1153.221372,730.0745398,375.1998014,1113.360488,682.3482066,749.1607873,352.3545419,Yes Bank Ltd.,0.155,High Risk
34675.99205,35,2,Self_Employed,Tier_2,6935.198411,3160.469077,1343.134876,4331.600255,2750.340452,1336.439168,1681.722085,1486.432313,1396.224122,2772.245421,543.8358246,Yes Bank Ltd.,0.155,High Risk
85099.38523,56,3,Professional,Tier_2,17019.87705,5612.421588,1901.601035,9202.549654,6736.020709,2497.067458,1906.561017,6253.848615,4171.085607,8033.878415,1177.974616,IndusInd Bank Ltd.,0.144,High Risk
47948.62005,44,1,Student,Tier_2,9589.72401,0.0,1546.276153,5659.608886,2891.813353,1736.316712,1488.409117,2877.981071,1894.119416,3791.088886,983.2549036,Indian Overseas Bank,0.904,Low Risk
21569.19905,31,2,Self_Employed,Tier_1,6470.759715,0.0,510.8520338,2670.486896,1315.878242,911.4997827,726.9488782,1497.686865,962.8934765,1399.516421,434.1907091,Punjab National Bank,0.915,Low Risk
36853.7198,32,3,Retired,Tier_3,5528.05797,7005.509876,1549.282868,3696.294115,2204.464626,1687.939029,802.5540975,2208.8552,1638.458382,3162.027188,885.2587942,IndusInd Bank Ltd.,0.144,High Risk
24746.03421,25,2,Student,Tier_1,7423.810262,1777.00303,680.5130787,2905.576829,1337.84618,1091.025282,1166.13174,1437.132023,875.142664,2415.268897,431.7942678,State Bank of India,0.521,Medium Risk
30189.72182,26,4,Student,Tier_2,6037.944364,3161.058789,618.6059351,3689.944301,2060.831029,739.2638065,879.0223265,2358.421921,1232.38803,2993.908593,370.1629637,Canara Bank,0.805,Low Risk
23120.24267,38,4,Self_Employed,Tier_1,6936.072802,0.0,1152.064162,2942.259012,1686.982868,848.6785823,899.7840945,1625.313951,721.1997664,1250.750782,338.9259511,UCO Bank,0.96,Low Risk
26304.21564,60,0,Retired,Tier_3,3945.632346,0.0,898.6127145,3735.575208,1999.87685,946.1213467,656.2184197,1762.49332,1029.167315,0.0,372.3323488,Karnataka Bank,0.536,Medium Risk
35547.57941,52,4,Retired,Tier_1,10664.27382,3546.64818,748.1631151,4135.046685,2258.876965,812.141167,1661.894265,2665.188489,1773.079413,2510.090381,562.4871262,Punjab National Bank,0.915,Low Risk
13551.67861,31,3,Self_Employed,Tier_1,4065.503582,0.0,455.9661042,1980.045996,698.4253639,370.8709515,617.0383838,659.8323735,655.2853533,1143.249155,350.9089311,IndusInd Bank Ltd.,0.144,High Risk
13309.71634,44,4,Retired,Tier_1,3992.914901,0.0,375.2217981,1554.807792,808.1512234,276.4995507,323.927015,718.2839077,619.7425802,824.4134792,209.2899902,Indian Bank,0.698,Medium Risk
9878.526279,25,3,Self_Employed,Tier_2,1975.705256,665.8328088,412.7873368,1266.643898,541.0728543,381.0641966,361.961002,545.6573845,489.7451138,499.8937795,153.0265306,ICICI Bank Ltd.,0.117,High Risk
8339.310158,52,2,Professional,Tier_2,1667.862032,0.0,168.699879,866.473856,552.9766505,244.6288201,206.6280009,529.5157808,298.4802406,441.9841396,122.8915489,Kotak Mahindra Bank,0.0,High Risk
11329.06138,35,0,Professional,Tier_1,3398.718414,0.0,273.129502,1360.694947,800.1147652,325.287971,536.3952433,891.940009,374.2838992,0.0,271.7283352,State Bank of India,0.521,Medium Risk
34081.93188,31,0,Student,Tier_1,10224.57957,0.0,1043.443434,4733.362704,2105.465665,711.0720616,1179.845912,1919.512777,1198.211408,0.0,496.7971449,Union Bank of India,0.8,Low Risk
14687.06786,25,4,Self_Employed,Tier_1,4406.120358,0.0,468.5434734,1686.80378,1105.635662,579.0013597,342.5136014,1010.035684,692.4083838,1093.626077,318.7722359,Bank of Baroda,0.575,Medium Risk
45244.85459,25,1,Retired,Tier_2,9048.970919,2946.436975,1567.011538,4549.785049,3266.543313,1407.845277,1488.858544,2153.548765,2228.196495,2719.490846,1071.622873,Bank of India,0.815,Low Risk
30844.80623,54,4,Retired,Tier_1,9253.44187,0.0,943.7488025,4516.495703,1828.662465,1465.394766,910.9424316,1654.973074,1010.447989,1571.517726,658.7693739,IDFC FIRST Bank,0.221,High Risk
6211.447813,61,1,Self_Employed,Tier_2,1242.289563,573.6747378,198.5221945,623.2710885,322.3500958,281.3995798,182.584355,467.2365424,222.9966189,578.0867265,179.2327787,Indian Bank,0.698,Medium Risk
50662.08746,19,4,Student,Tier_1,15198.62624,0.0,1750.037926,5740.953402,3093.293381,1254.476822,1635.031291,3405.075744,1531.415991,4412.370317,620.3226821,Punjab National Bank,0.915,Low Risk
57388.06174,34,3,Self_Employed,Tier_3,8608.209262,0.0,2752.92071,8327.593773,4087.987658,2196.723459,2166.952933,4065.186373,1828.836047,5353.398394,1514.506227,IDBI Bank Ltd.,0.833,Low Risk
13546.21594,30,3,Retired,Tier_2,2709.243188,0.0,485.0384468,1447.804277,1027.642913,513.8783232,554.3200644,912.8038247,632.5776721,1273.96063,277.4637072,UCO Bank,0.96,Low Risk
41986.60404,31,1,Self_Employed,Tier_2,8397.320808,0.0,1381.738279,6002.907346,2833.342182,1266.758489,1064.468368,2680.450434,2063.888728,3998.368425,614.7883744,ICICI Bank Ltd.,0.117,High Risk
15119.70397,58,0,Retired,Tier_3,2267.955595,1591.094217,324.0962337,2234.700585,887.0558912,364.3886763,431.8544215,843.780463,754.9398692,0.0,262.0136178,Indian Bank,0.698,Medium Risk
32438.10082,58,1,Retired,Tier_3,4865.715123,0.0,794.4739743,4254.406992,1856.860958,1062.183681,874.2472885,1872.158811,1126.617046,2805.843635,898.3569605,ICICI Bank Ltd.,0.117,High Risk
10909.11476,26,2,Self_Employed,Tier_2,2181.822952,0.0,465.97331,1272.242772,569.5641041,389.2136648,539.3016165,639.5718865,336.9690347,901.8376868,253.4863311,Federal Bank Ltd.,0.276,High Risk
7147.139592,44,0,Professional,Tier_2,1429.427918,0.0,348.466569,824.9458526,385.1138995,271.2138752,327.0275373,512.0799411,324.3879679,0.0,124.6919982,Punjab National Bank,0.915,Low Risk
22085.99351,37,1,Retired,Tier_1,6625.798054,0.0,695.8433987,2361.709963,1700.857972,522.0634818,930.9963797,1465.690997,799.6932038,2006.835042,335.5935171,Axis Bank Ltd.,0.131,High Risk
27172.73891,55,2,Retired,Tier_1,8151.821672,0.0,1327.650632,3942.426376,1460.343175,1004.190206,717.6168474,1123.422589,1199.590459,1466.361148,793.2026535,Union Bank of India,0.8,Low Risk
21824.94598,29,2,Student,Tier_3,3273.741898,0.0,651.3949305,3048.788892,1404.004258,1058.690809,749.2070121,1602.105655,790.4533224,1718.675627,512.0189442,Karnataka Bank,0.536,Medium Risk
11634.47805,59,4,Retired,Tier_2,2326.895609,2272.645869,565.0106482,1293.284004,603.1543571,303.0883115,371.5797287,492.6625146,539.1827819,582.3335172,343.8724773,Kotak Mahindra Bank,0.0,High Risk
21786.23029,39,1,Self_Employed,Tier_2,4357.246057,0.0,833.9871559,2906.92836,1131.933607,773.105655,732.6956553,1230.377302,1003.685804,1230.179133,382.6303358,HDFC Bank Ltd.,0.013,High Risk
37212.07047,54,3,Professional,Tier_2,7442.414095,0.0,776.3491958,4823.787551,2310.871013,1791.961915,1841.560923,1905.645241,1227.781864,2381.25014,491.284245,IndusInd Bank Ltd.,0.144,High Risk
28941.68541,56,4,Retired,Tier_3,4341.252811,3775.575096,646.6972189,3098.52284,1524.637642,1341.028744,1202.648232,2315.234165,1074.221591,1909.917569,650.2509535,IDBI Bank Ltd.,0.833,Low Risk
34715.91426,48,0,Professional,Tier_2,6943.182853,0.0,1714.720921,3885.14761,2660.097206,1071.105515,1078.548747,2513.815502,1666.418038,0.0,469.1210938,UCO Bank,0.96,Low Risk
17550.89984,30,3,Student,Tier_1,5265.269951,0.0,511.7372049,1873.755604,922.8126103,404.7179118,393.6134062,1390.695156,750.5241551,1596.674537,247.8613591,Bank of Maharashtra,0.812,Low Risk
76598.05719,18,2,Self_Employed,Tier_2,15319.61144,0.0,1564.126633,9724.229427,5524.47547,1621.271564,2227.33281,5985.195763,3078.153449,5840.771411,1026.503321,Indian Bank,0.698,Medium Risk
11707.84011,55,0,Retired,Tier_1,3512.352034,0.0,261.613267,1284.159306,881.7943979,566.8856386,266.1258061,587.1393336,539.3893023,0.0,198.1717073,Punjab National Bank,0.915,Low Risk
